FBgn,exon_num
FBgn0012002,1
FBgn0012003,1
FBgn0012004,1
FBgn0012009,1
FBgn0012010,1
FBgn0012011,1
FBgn0012016,2
FBgn0012017,2
FBgn0012018,2
FBgn0012024,2
FBgn0012025,2
FBgn0012026,2
FBgn0012027,2
FBgn0012028,2
FBgn0012034,18
FBgn0012036,8
FBgn0012037,20
FBgn0012042,2
FBgn0012051,56
FBgn0012058,6
FBgn0012344,9
FBgn0013263,60
FBgn0013269,3
FBgn0013272,31
FBgn0013275,1
FBgn0013276,1
FBgn0013277,1
FBgn0013278,1
FBgn0013279,1
FBgn0013300,6
FBgn0013301,3
FBgn0013303,6
FBgn0013305,42
FBgn0013307,6
FBgn0013308,6
FBgn0013323,8
FBgn0013325,10
FBgn0013334,110
FBgn0013342,57
FBgn0013343,4
FBgn0013347,2
FBgn0013348,8
FBgn0013432,3
FBgn0013433,16
FBgn0013435,5
FBgn0013467,11
FBgn0013469,12
FBgn0013531,2
FBgn0013548,2
FBgn0013563,9
FBgn0013576,339
FBgn0013672,1
FBgn0013673,1
FBgn0013674,1
FBgn0013675,1
FBgn0013676,1
FBgn0013678,1
FBgn0013679,1
FBgn0013680,1
FBgn0013681,1
FBgn0013683,1
FBgn0013684,1
FBgn0013685,1
FBgn0013686,1
FBgn0013688,1
FBgn0013689,1
FBgn0013690,1
FBgn0013691,1
FBgn0013692,1
FBgn0013693,1
FBgn0013694,1
FBgn0013695,1
FBgn0013696,1
FBgn0013697,1
FBgn0013698,1
FBgn0013699,1
FBgn0013700,1
FBgn0013701,1
FBgn0013702,1
FBgn0013703,1
FBgn0013704,1
FBgn0013705,1
FBgn0013706,1
FBgn0013707,1
FBgn0013708,1
FBgn0013709,1
FBgn0013710,1
FBgn0013717,10
FBgn0013718,103
FBgn0013720,13
FBgn0013725,2
FBgn0013726,2
FBgn0013732,2
FBgn0013733,633
FBgn0013746,26
FBgn0013749,8
FBgn0013750,23
FBgn0013751,24
FBgn0013753,2
FBgn0013755,1
FBgn0013756,10
FBgn0013759,111
FBgn0013762,4
FBgn0013763,7
FBgn0013764,4
FBgn0013765,92
FBgn0013767,2
FBgn0013770,15
FBgn0013771,2
FBgn0013772,2
FBgn0013773,7
FBgn0013799,18
FBgn0013810,23
FBgn0013811,9
FBgn0013812,57
FBgn0013813,133
FBgn0013949,7
FBgn0013953,11
FBgn0013954,3
FBgn0013972,5
FBgn0013973,18
FBgn0013981,11
FBgn0013983,5
FBgn0013987,15
FBgn0013995,90
FBgn0013997,24
FBgn0014000,2
FBgn0014002,4
FBgn0014006,19
FBgn0014007,24
FBgn0014009,8
FBgn0014010,54
FBgn0014011,2
FBgn0014018,8
FBgn0014019,6
FBgn0014020,29
FBgn0014022,2
FBgn0014023,4
FBgn0014024,34
FBgn0014026,25
FBgn0014028,3
FBgn0014029,5
FBgn0014031,3
FBgn0014032,1
FBgn0014033,8
FBgn0014037,15
FBgn0014073,6
FBgn0014075,2
FBgn0014076,2
FBgn0014092,1
FBgn0014127,11
FBgn0014133,29
FBgn0014135,16
FBgn0014141,125
FBgn0014143,1
FBgn0014163,30
FBgn0014179,4
FBgn0014184,9
FBgn0014189,30
FBgn0014269,3
FBgn0014340,1
FBgn0014342,9
FBgn0014343,15
FBgn0014366,1
FBgn0014368,1
FBgn0014380,8
FBgn0014388,4
FBgn0014391,7
FBgn0014395,5
FBgn0014396,130
FBgn0014411,2
FBgn0014417,4
FBgn0014427,3
FBgn0014454,2
FBgn0014455,8
FBgn0014464,4
FBgn0014465,5
FBgn0014466,2
FBgn0014469,13
FBgn0014848,2
FBgn0014849,6
FBgn0014850,2
FBgn0014851,3
FBgn0014857,6
FBgn0014859,11
FBgn0014861,2
FBgn0014863,6
FBgn0014865,1
FBgn0014868,2
FBgn0014869,9
FBgn0014870,20
FBgn0014877,3
FBgn0014879,4
FBgn0014903,2
FBgn0014906,16
FBgn0014930,4
FBgn0014931,6
FBgn0014949,1
FBgn0015000,9
FBgn0015001,1
FBgn0015008,2
FBgn0015010,6
FBgn0015011,15
FBgn0015019,19
FBgn0015024,24
FBgn0015025,2
FBgn0015031,9
FBgn0015032,8
FBgn0015033,4
FBgn0015034,6
FBgn0015035,6
FBgn0015036,4
FBgn0015037,8
FBgn0015038,4
FBgn0015039,4
FBgn0015040,3
FBgn0015075,4
FBgn0015218,54
FBgn0015221,17
FBgn0015222,37
FBgn0015229,2
FBgn0015230,1
FBgn0015239,29
FBgn0015240,6
FBgn0015245,6
FBgn0015247,7
FBgn0015268,18
FBgn0015269,88
FBgn0015270,4
FBgn0015271,2
FBgn0015277,7
FBgn0015278,59
FBgn0015279,24
FBgn0015282,4
FBgn0015283,6
FBgn0015286,18
FBgn0015288,3
FBgn0015295,5
FBgn0015296,2
FBgn0015298,2
FBgn0015299,2
FBgn0015300,3
FBgn0015316,2
FBgn0015320,15
FBgn0015321,9
FBgn0015331,1
FBgn0015336,2
FBgn0015338,4
FBgn0015351,1
FBgn0015359,7
FBgn0015360,3
FBgn0015371,55
FBgn0015372,3
FBgn0015376,12
FBgn0015379,3
FBgn0015380,8
FBgn0015381,10
FBgn0015391,5
FBgn0015396,3
FBgn0015399,2
FBgn0015400,4
FBgn0015402,5
FBgn0015477,44
FBgn0015509,17
FBgn0015513,29
FBgn0015519,24
FBgn0015520,2
FBgn0015521,20
FBgn0015522,1
FBgn0015524,63
FBgn0015527,5
FBgn0015543,1
FBgn0015544,6
FBgn0015546,26
FBgn0015550,1
FBgn0015553,2
FBgn0015558,44
FBgn0015561,3
FBgn0015568,3
FBgn0015569,12
FBgn0015570,7
FBgn0015571,17
FBgn0015572,4
FBgn0015574,3
FBgn0015575,6
FBgn0015576,4
FBgn0015577,9
FBgn0015582,4
FBgn0015583,1
FBgn0015584,2
FBgn0015585,6
FBgn0015586,4
FBgn0015589,12
FBgn0015591,6
FBgn0015600,77
FBgn0015602,6
FBgn0015609,270
FBgn0015614,8
FBgn0015615,5
FBgn0015618,2
FBgn0015621,1
FBgn0015622,37
FBgn0015623,26
FBgn0015625,2
FBgn0015663,6
FBgn0015664,8
FBgn0015714,4
FBgn0015721,12
FBgn0015737,4
FBgn0015754,32
FBgn0015756,11
FBgn0015765,8
FBgn0015766,24
FBgn0015770,2
FBgn0015772,31
FBgn0015773,21
FBgn0015774,61
FBgn0015776,8
FBgn0015777,42
FBgn0015778,16
FBgn0015781,2
FBgn0015789,4
FBgn0015790,9
FBgn0015791,14
FBgn0015793,9
FBgn0015794,3
FBgn0015795,12
FBgn0015797,2
FBgn0015799,8
FBgn0015801,5
FBgn0015803,55
FBgn0015805,4
FBgn0015808,5
FBgn0015818,3
FBgn0015828,3
FBgn0015829,9
FBgn0015831,5
FBgn0015834,3
FBgn0015838,4
FBgn0015872,32
FBgn0015903,32
FBgn0015904,10
FBgn0015905,3
FBgn0015919,5
FBgn0015924,27
FBgn0015925,12
FBgn0015926,12
FBgn0015929,14
FBgn0015946,1
FBgn0015949,34
FBgn0016013,4
FBgn0016031,21
FBgn0016032,10
FBgn0016034,18
FBgn0016036,1
FBgn0016038,23
FBgn0016041,14
FBgn0016047,97
FBgn0016053,5
FBgn0016054,12
FBgn0016059,21
FBgn0016061,68
FBgn0016070,22
FBgn0016075,27
FBgn0016076,15
FBgn0016078,20
FBgn0016080,3
FBgn0016081,225
FBgn0016119,9
FBgn0016120,6
FBgn0016122,8
FBgn0016123,8
FBgn0016126,47
FBgn0016131,34
FBgn0016641,2
FBgn0016650,34
FBgn0016660,12
FBgn0016672,2
FBgn0016675,4
FBgn0016684,14
FBgn0016685,6
FBgn0016687,17
FBgn0016691,3
FBgn0016693,7
FBgn0016694,77
FBgn0016696,18
FBgn0016697,5
FBgn0016698,4
FBgn0016701,9
FBgn0016715,3
FBgn0016726,10
FBgn0016754,64
FBgn0016756,32
FBgn0016762,1
FBgn0016794,15
FBgn0016797,27
FBgn0016917,96
FBgn0016919,15
FBgn0016920,82
FBgn0016926,14
FBgn0016930,72
FBgn0016970,1
FBgn0016974,6
FBgn0016975,37
FBgn0016976,37
FBgn0016977,96
FBgn0016978,4
FBgn0016983,44
FBgn0016984,6
FBgn0017414,4
FBgn0017418,47
FBgn0017424,1
FBgn0017429,12
FBgn0017430,4
FBgn0017448,16
FBgn0017456,1
FBgn0017457,4
FBgn0017482,5
FBgn0017545,9
FBgn0017550,24
FBgn0017551,1
FBgn0017556,6
FBgn0017558,22
FBgn0017561,29
FBgn0017566,11
FBgn0017567,3
FBgn0017572,2
FBgn0017577,4
FBgn0017578,15
FBgn0017579,4
FBgn0017581,12
FBgn0017590,11
FBgn0019624,8
FBgn0019637,4
FBgn0019643,9
FBgn0019644,3
FBgn0019650,18
FBgn0019660,18
FBgn0019661,6
FBgn0019662,22
FBgn0019686,26
FBgn0019809,4
FBgn0019828,5
FBgn0019830,2
FBgn0019890,18
FBgn0019925,4
FBgn0019928,1
FBgn0019929,3
FBgn0019932,7
FBgn0019936,4
FBgn0019938,10
FBgn0019940,3
FBgn0019949,4
FBgn0019952,2
FBgn0019957,8
FBgn0019960,25
FBgn0019968,83
FBgn0019972,1
FBgn0019982,8
FBgn0019985,32
FBgn0019990,30
FBgn0020018,1
FBgn0020224,11
FBgn0020235,5
FBgn0020236,36
FBgn0020238,16
FBgn0020248,12
FBgn0020249,25
FBgn0020251,13
FBgn0020255,11
FBgn0020257,3
FBgn0020258,7
FBgn0020261,22
FBgn0020269,12
FBgn0020270,5
FBgn0020272,6
FBgn0020277,8
FBgn0020278,22
FBgn0020279,164
FBgn0020280,6
FBgn0020294,15
FBgn0020299,22
FBgn0020300,3
FBgn0020304,26
FBgn0020305,1
FBgn0020306,55
FBgn0020307,11
FBgn0020309,67
FBgn0020312,8
FBgn0020369,3
FBgn0020370,51
FBgn0020371,2
FBgn0020372,14
FBgn0020376,3
FBgn0020377,9
FBgn0020378,13
FBgn0020379,59
FBgn0020381,19
FBgn0020385,29
FBgn0020386,50
FBgn0020388,3
FBgn0020389,37
FBgn0020391,4
FBgn0020392,2
FBgn0020399,3
FBgn0020407,3
FBgn0020412,24
FBgn0020414,13
FBgn0020415,9
FBgn0020416,2
FBgn0020429,13
FBgn0020440,93
FBgn0020443,28
FBgn0020445,27
FBgn0020493,23
FBgn0020496,69
FBgn0020497,14
FBgn0020503,174
FBgn0020506,2
FBgn0020508,2
FBgn0020509,1
FBgn0020510,36
FBgn0020513,10
FBgn0020518,1
FBgn0020521,32
FBgn0020545,6
FBgn0020546,11
FBgn0020556,11
FBgn0020616,10
FBgn0020617,6
FBgn0020618,12
FBgn0020620,31
FBgn0020621,168
FBgn0020622,9
FBgn0020626,2
FBgn0020633,5
FBgn0020637,2
FBgn0020638,2
FBgn0020639,2
FBgn0020640,2
FBgn0020641,4
FBgn0020642,2
FBgn0020643,1
FBgn0020644,1
FBgn0020645,1
FBgn0020646,1
FBgn0020647,53
FBgn0020653,12
FBgn0020655,9
FBgn0020660,14
FBgn0020762,28
FBgn0020764,2
FBgn0020765,2
FBgn0020767,18
FBgn0020880,1
FBgn0020887,13
FBgn0020906,1
FBgn0020907,5
FBgn0020908,13
FBgn0020909,3
FBgn0020910,21
FBgn0020912,15
FBgn0020930,8
FBgn0021738,3
FBgn0021742,8
FBgn0021750,2
FBgn0021760,6
FBgn0021761,37
FBgn0021764,135
FBgn0021765,5
FBgn0021767,14
FBgn0021768,11
FBgn0021776,5
FBgn0021795,4
FBgn0021796,14
FBgn0021800,8
FBgn0021814,2
FBgn0021825,3
FBgn0021847,18
FBgn0021856,8
FBgn0021872,5
FBgn0021874,4
FBgn0021875,6
FBgn0021895,7
FBgn0021906,9
FBgn0021944,2
FBgn0021967,7
FBgn0021979,35
FBgn0021995,11
FBgn0022023,6
FBgn0022027,2
FBgn0022029,29
FBgn0022069,1
FBgn0022097,1
FBgn0022153,27
FBgn0022160,32
FBgn0022213,7
FBgn0022224,3
FBgn0022238,31
FBgn0022288,2
FBgn0022338,7
FBgn0022343,17
FBgn0022344,2
FBgn0022349,12
FBgn0022355,10
FBgn0022359,6
FBgn0022361,63
FBgn0022382,40
FBgn0022699,2
FBgn0022700,5
FBgn0022702,14
FBgn0022709,9
FBgn0022710,16
FBgn0022724,4
FBgn0022740,3
FBgn0022764,126
FBgn0022768,6
FBgn0022770,13
FBgn0022774,3
FBgn0022786,5
FBgn0022787,14
FBgn0022800,11
FBgn0022893,10
FBgn0022935,2
FBgn0022936,5
FBgn0022942,14
FBgn0022943,3
FBgn0022959,7
FBgn0022960,8
FBgn0022981,8
FBgn0022984,18
FBgn0022985,15
FBgn0022986,14
FBgn0022987,36
FBgn0023000,26
FBgn0023001,31
FBgn0023023,37
FBgn0023076,34
FBgn0023081,11
FBgn0023083,20
FBgn0023090,5
FBgn0023091,5
FBgn0023094,5
FBgn0023095,19
FBgn0023096,25
FBgn0023097,60
FBgn0023129,1
FBgn0023130,7
FBgn0023143,8
FBgn0023167,2
FBgn0023169,8
FBgn0023170,3
FBgn0023171,9
FBgn0023172,119
FBgn0023174,3
FBgn0023175,3
FBgn0023177,14
FBgn0023178,1
FBgn0023179,12
FBgn0023180,2
FBgn0023181,2
FBgn0023197,3
FBgn0023212,4
FBgn0023213,49
FBgn0023214,2
FBgn0023215,81
FBgn0023216,4
FBgn0023388,67
FBgn0023395,1
FBgn0023407,21
FBgn0023415,4
FBgn0023416,29
FBgn0023441,75
FBgn0023458,15
FBgn0023477,3
FBgn0023479,52
FBgn0023489,3
FBgn0023495,3
FBgn0023496,10
FBgn0023506,2
FBgn0023507,16
FBgn0023508,19
FBgn0023509,2
FBgn0023510,4
FBgn0023511,20
FBgn0023512,10
FBgn0023513,6
FBgn0023514,2
FBgn0023515,17
FBgn0023516,3
FBgn0023517,4
FBgn0023518,13
FBgn0023519,6
FBgn0023520,1
FBgn0023521,3
FBgn0023522,29
FBgn0023523,2
FBgn0023524,20
FBgn0023525,12
FBgn0023526,5
FBgn0023527,2
FBgn0023528,36
FBgn0023529,6
FBgn0023530,2
FBgn0023531,185
FBgn0023534,5
FBgn0023535,5
FBgn0023536,6
FBgn0023537,4
FBgn0023540,16
FBgn0023541,6
FBgn0023542,2
FBgn0023545,5
FBgn0023549,18
FBgn0023550,6
FBgn0024150,112
FBgn0024177,6
FBgn0024179,12
FBgn0024182,5
FBgn0024183,16
FBgn0024184,12
FBgn0024187,161
FBgn0024188,3
FBgn0024189,64
FBgn0024191,6
FBgn0024194,1
FBgn0024196,3
FBgn0024222,5
FBgn0024227,3
FBgn0024230,5
FBgn0024232,54
FBgn0024234,3
FBgn0024236,24
FBgn0024238,16
FBgn0024244,9
FBgn0024245,8
FBgn0024248,28
FBgn0024249,1
FBgn0024250,1
FBgn0024251,16
FBgn0024273,27
FBgn0024277,75
FBgn0024285,1
FBgn0024288,3
FBgn0024289,12
FBgn0024291,2
FBgn0024293,4
FBgn0024294,4
FBgn0024314,13
FBgn0024315,23
FBgn0024319,15
FBgn0024320,84
FBgn0024321,20
FBgn0024326,15
FBgn0024329,14
FBgn0024330,24
FBgn0024352,4
FBgn0024360,9
FBgn0024361,4
FBgn0024362,7
FBgn0024364,1
FBgn0024365,21
FBgn0024366,6
FBgn0024371,10
FBgn0024432,1
FBgn0024491,7
FBgn0024509,4
FBgn0024510,2
FBgn0024542,4
FBgn0024555,31
FBgn0024556,3
FBgn0024558,2
FBgn0024689,18
FBgn0024698,9
FBgn0024728,16
FBgn0024732,8
FBgn0024733,15
FBgn0024734,24
FBgn0024740,12
FBgn0024754,15
FBgn0024804,51
FBgn0024806,80
FBgn0024807,35
FBgn0024811,42
FBgn0024814,7
FBgn0024833,2
FBgn0024836,42
FBgn0024841,3
FBgn0024846,2
FBgn0024887,2
FBgn0024889,6
FBgn0024897,5
FBgn0024909,5
FBgn0024912,2
FBgn0024913,6
FBgn0024920,2
FBgn0024921,40
FBgn0024941,14
FBgn0024943,3
FBgn0024944,41
FBgn0024945,2
FBgn0024947,18
FBgn0024956,1
FBgn0024957,10
FBgn0024958,7
FBgn0024963,126
FBgn0024973,5
FBgn0024975,3
FBgn0024980,14
FBgn0024983,20
FBgn0024984,2
FBgn0024985,13
FBgn0024986,2
FBgn0024987,25
FBgn0024989,31
FBgn0024991,20
FBgn0024992,14
FBgn0024993,6
FBgn0024994,8
FBgn0024995,2
FBgn0024996,5
FBgn0024997,3
FBgn0024998,5
FBgn0025109,5
FBgn0025111,11
FBgn0025115,2
FBgn0025118,1
FBgn0025185,3
FBgn0025186,3
FBgn0025334,3
FBgn0025335,7
FBgn0025336,7
FBgn0025352,4
FBgn0025355,4
FBgn0025360,10
FBgn0025366,4
FBgn0025373,6
FBgn0025378,6
FBgn0025381,4
FBgn0025382,6
FBgn0025383,3
FBgn0025387,15
FBgn0025388,10
FBgn0025390,25
FBgn0025391,25
FBgn0025393,3
FBgn0025394,17
FBgn0025454,8
FBgn0025455,14
FBgn0025456,13
FBgn0025457,4
FBgn0025463,3
FBgn0025469,17
FBgn0025519,7
FBgn0025525,10
FBgn0025549,10
FBgn0025558,1
FBgn0025571,15
FBgn0025573,1
FBgn0025574,20
FBgn0025578,2
FBgn0025582,3
FBgn0025583,2
FBgn0025592,7
FBgn0025595,28
FBgn0025608,6
FBgn0025612,4
FBgn0025613,5
FBgn0025615,4
FBgn0025616,1
FBgn0025620,3
FBgn0025621,2
FBgn0025624,4
FBgn0025625,9
FBgn0025626,4
FBgn0025627,1
FBgn0025628,19
FBgn0025629,4
FBgn0025630,4
FBgn0025631,30
FBgn0025632,12
FBgn0025633,74
FBgn0025634,2
FBgn0025635,11
FBgn0025637,16
FBgn0025638,8
FBgn0025639,6
FBgn0025640,3
FBgn0025641,63
FBgn0025642,3
FBgn0025643,18
FBgn0025644,2
FBgn0025645,1
FBgn0025674,4
FBgn0025676,22
FBgn0025678,4
FBgn0025679,1
FBgn0025680,4
FBgn0025681,27
FBgn0025682,4
FBgn0025683,32
FBgn0025684,3
FBgn0025686,2
FBgn0025692,16
FBgn0025693,40
FBgn0025697,9
FBgn0025700,4
FBgn0025702,92
FBgn0025709,24
FBgn0025712,6
FBgn0025716,3
FBgn0025720,32
FBgn0025724,4
FBgn0025725,5
FBgn0025726,170
FBgn0025739,2
FBgn0025740,10
FBgn0025741,39
FBgn0025742,4
FBgn0025743,3
FBgn0025776,1
FBgn0025777,42
FBgn0025781,6
FBgn0025790,41
FBgn0025800,4
FBgn0025802,21
FBgn0025807,10
FBgn0025808,4
FBgn0025809,5
FBgn0025814,6
FBgn0025815,1
FBgn0025820,5
FBgn0025821,1
FBgn0025825,3
FBgn0025827,2
FBgn0025830,7
FBgn0025832,2
FBgn0025833,6
FBgn0025835,22
FBgn0025836,75
FBgn0025837,11
FBgn0025838,1
FBgn0025839,4
FBgn0025864,41
FBgn0025865,18
FBgn0025866,6
FBgn0025874,4
FBgn0025878,5
FBgn0025879,5
FBgn0025881,1
FBgn0025882,1
FBgn0025885,5
FBgn0025936,83
FBgn0026015,10
FBgn0026056,8
FBgn0026058,4
FBgn0026059,94
FBgn0026060,5
FBgn0026061,18
FBgn0026063,3
FBgn0026064,2
FBgn0026076,15
FBgn0026077,10
FBgn0026079,3
FBgn0026080,15
FBgn0026083,75
FBgn0026084,21
FBgn0026085,6
FBgn0026086,140
FBgn0026088,5
FBgn0026089,4
FBgn0026090,8
FBgn0026136,2
FBgn0026141,5
FBgn0026143,2
FBgn0026144,12
FBgn0026147,106
FBgn0026148,3
FBgn0026149,2
FBgn0026150,3
FBgn0026160,32
FBgn0026162,1
FBgn0026163,1
FBgn0026164,1
FBgn0026169,1
FBgn0026174,1
FBgn0026175,1
FBgn0026176,2
FBgn0026179,25
FBgn0026181,43
FBgn0026189,96
FBgn0026190,6
FBgn0026192,6
FBgn0026196,2
FBgn0026197,1
FBgn0026199,13
FBgn0026206,46
FBgn0026207,1
FBgn0026238,25
FBgn0026239,22
FBgn0026250,9
FBgn0026252,10
FBgn0026255,23
FBgn0026257,11
FBgn0026259,45
FBgn0026261,3
FBgn0026262,8
FBgn0026263,7
FBgn0026268,2
FBgn0026309,3
FBgn0026313,56
FBgn0026314,2
FBgn0026315,2
FBgn0026316,1
FBgn0026317,7
FBgn0026319,5
FBgn0026320,1
FBgn0026323,11
FBgn0026324,1
FBgn0026326,4
FBgn0026361,3
FBgn0026369,8
FBgn0026370,17
FBgn0026371,7
FBgn0026372,3
FBgn0026373,1
FBgn0026374,24
FBgn0026375,100
FBgn0026376,35
FBgn0026378,3
FBgn0026379,78
FBgn0026380,1
FBgn0026384,2
FBgn0026385,6
FBgn0026386,4
FBgn0026388,6
FBgn0026389,6
FBgn0026390,2
FBgn0026391,2
FBgn0026392,2
FBgn0026393,3
FBgn0026394,5
FBgn0026395,2
FBgn0026396,6
FBgn0026397,4
FBgn0026398,4
FBgn0026399,2
FBgn0026400,2
FBgn0026401,140
FBgn0026402,5
FBgn0026403,24
FBgn0026404,2
FBgn0026409,12
FBgn0026411,12
FBgn0026415,12
FBgn0026417,5
FBgn0026418,49
FBgn0026427,16
FBgn0026428,59
FBgn0026430,34
FBgn0026431,8
FBgn0026432,5
FBgn0026433,6
FBgn0026438,22
FBgn0026439,44
FBgn0026441,9
FBgn0026479,16
FBgn0026533,52
FBgn0026562,6
FBgn0026563,3
FBgn0026565,6
FBgn0026566,4
FBgn0026570,4
FBgn0026573,15
FBgn0026575,22
FBgn0026576,5
FBgn0026577,16
FBgn0026582,2
FBgn0026592,8
FBgn0026593,8
FBgn0026597,81
FBgn0026598,10
FBgn0026602,3
FBgn0026616,15
FBgn0026619,20
FBgn0026620,124
FBgn0026630,12
FBgn0026634,4
FBgn0026666,10
FBgn0026679,2
FBgn0026702,2
FBgn0026713,7
FBgn0026718,12
FBgn0026721,5
FBgn0026722,3
FBgn0026737,5
FBgn0026738,2
FBgn0026741,1
FBgn0026749,7
FBgn0026751,5
FBgn0026754,1
FBgn0026755,2
FBgn0026756,2
FBgn0026760,4
FBgn0026761,6
FBgn0026777,15
FBgn0026778,3
FBgn0026787,5
FBgn0026869,18
FBgn0026872,25
FBgn0026873,6
FBgn0026874,2
FBgn0026876,3
FBgn0026878,4
FBgn0026879,2
FBgn0027052,6
FBgn0027053,6
FBgn0027054,6
FBgn0027055,9
FBgn0027057,2
FBgn0027066,48
FBgn0027070,16
FBgn0027073,4
FBgn0027074,6
FBgn0027079,18
FBgn0027080,4
FBgn0027081,16
FBgn0027082,8
FBgn0027083,18
FBgn0027084,13
FBgn0027085,4
FBgn0027086,17
FBgn0027087,23
FBgn0027088,5
FBgn0027090,1
FBgn0027091,6
FBgn0027093,5
FBgn0027094,5
FBgn0027095,4
FBgn0027101,20
FBgn0027106,3
FBgn0027107,2
FBgn0027108,8
FBgn0027109,9
FBgn0027111,15
FBgn0027259,4
FBgn0027279,122
FBgn0027280,10
FBgn0027287,26
FBgn0027291,16
FBgn0027296,6
FBgn0027329,2
FBgn0027330,10
FBgn0027334,1
FBgn0027335,33
FBgn0027338,23
FBgn0027339,43
FBgn0027341,74
FBgn0027342,7
FBgn0027343,6
FBgn0027348,12
FBgn0027356,29
FBgn0027358,6
FBgn0027359,4
FBgn0027360,5
FBgn0027363,4
FBgn0027364,8
FBgn0027375,14
FBgn0027376,6
FBgn0027378,8
FBgn0027453,3
FBgn0027490,2
FBgn0027491,10
FBgn0027492,56
FBgn0027493,5
FBgn0027494,1
FBgn0027495,3
FBgn0027496,1
FBgn0027497,4
FBgn0027498,8
FBgn0027499,10
FBgn0027500,3
FBgn0027503,8
FBgn0027504,15
FBgn0027505,16
FBgn0027506,12
FBgn0027507,4
FBgn0027508,14
FBgn0027509,5
FBgn0027512,29
FBgn0027513,4
FBgn0027514,8
FBgn0027515,30
FBgn0027518,16
FBgn0027521,6
FBgn0027524,5
FBgn0027525,4
FBgn0027526,2
FBgn0027527,4
FBgn0027528,33
FBgn0027529,24
FBgn0027532,5
FBgn0027535,3
FBgn0027537,5
FBgn0027538,5
FBgn0027539,17
FBgn0027544,10
FBgn0027546,3
FBgn0027547,6
FBgn0027548,11
FBgn0027549,18
FBgn0027550,6
FBgn0027552,6
FBgn0027553,3
FBgn0027554,6
FBgn0027556,18
FBgn0027558,6
FBgn0027560,5
FBgn0027561,67
FBgn0027562,7
FBgn0027563,3
FBgn0027564,4
FBgn0027565,4
FBgn0027567,16
FBgn0027568,16
FBgn0027569,22
FBgn0027570,28
FBgn0027572,8
FBgn0027574,8
FBgn0027575,39
FBgn0027578,1
FBgn0027579,30
FBgn0027580,65
FBgn0027581,25
FBgn0027582,7
FBgn0027583,5
FBgn0027584,8
FBgn0027585,43
FBgn0027586,4
FBgn0027587,41
FBgn0027588,24
FBgn0027589,9
FBgn0027590,11
FBgn0027592,7
FBgn0027594,61
FBgn0027596,79
FBgn0027597,1
FBgn0027598,43
FBgn0027599,2
FBgn0027600,6
FBgn0027601,27
FBgn0027602,16
FBgn0027603,6
FBgn0027607,5
FBgn0027608,104
FBgn0027609,2
FBgn0027610,9
FBgn0027611,20
FBgn0027615,7
FBgn0027616,6
FBgn0027617,2
FBgn0027619,12
FBgn0027620,6
FBgn0027621,27
FBgn0027654,14
FBgn0027655,58
FBgn0027657,24
FBgn0027660,28
FBgn0027779,25
FBgn0027780,18
FBgn0027783,7
FBgn0027784,1
FBgn0027785,1
FBgn0027786,29
FBgn0027788,3
FBgn0027790,9
FBgn0027791,1
FBgn0027793,1
FBgn0027794,2
FBgn0027795,3
FBgn0027835,47
FBgn0027836,10
FBgn0027841,2
FBgn0027843,8
FBgn0027844,3
FBgn0027864,4
FBgn0027865,15
FBgn0027866,10
FBgn0027868,2
FBgn0027872,7
FBgn0027873,2
FBgn0027889,5
FBgn0027903,1
FBgn0027929,8
FBgn0027930,12
FBgn0027932,36
FBgn0027934,5
FBgn0027945,3
FBgn0027948,77
FBgn0027949,2
FBgn0027950,8
FBgn0027951,49
FBgn0028292,4
FBgn0028325,20
FBgn0028327,4
FBgn0028331,22
FBgn0028341,68
FBgn0028342,12
FBgn0028343,37
FBgn0028360,8
FBgn0028369,65
FBgn0028370,8
FBgn0028371,95
FBgn0028372,16
FBgn0028374,3
FBgn0028375,2
FBgn0028377,3
FBgn0028379,1
FBgn0028380,18
FBgn0028381,3
FBgn0028382,4
FBgn0028387,22
FBgn0028394,31
FBgn0028396,2
FBgn0028397,22
FBgn0028398,2
FBgn0028399,42
FBgn0028400,5
FBgn0028402,5
FBgn0028406,3
FBgn0028407,8
FBgn0028408,12
FBgn0028410,2
FBgn0028411,6
FBgn0028412,7
FBgn0028415,1
FBgn0028416,1
FBgn0028418,1
FBgn0028421,45
FBgn0028422,14
FBgn0028424,3
FBgn0028425,40
FBgn0028426,2
FBgn0028427,5
FBgn0028429,10
FBgn0028430,4
FBgn0028434,2
FBgn0028436,1
FBgn0028467,3
FBgn0028468,6
FBgn0028471,5
FBgn0028473,6
FBgn0028474,13
FBgn0028475,15
FBgn0028476,17
FBgn0028479,10
FBgn0028480,8
FBgn0028481,21
FBgn0028482,6
FBgn0028484,3
FBgn0028487,105
FBgn0028490,10
FBgn0028491,33
FBgn0028494,13
FBgn0028496,75
FBgn0028497,30
FBgn0028499,8
FBgn0028500,6
FBgn0028504,9
FBgn0028506,2
FBgn0028507,8
FBgn0028509,23
FBgn0028513,1
FBgn0028514,2
FBgn0028515,7
FBgn0028516,15
FBgn0028517,2
FBgn0028518,12
FBgn0028520,1
FBgn0028523,7
FBgn0028525,8
FBgn0028526,4
FBgn0028527,30
FBgn0028530,3
FBgn0028531,2
FBgn0028532,2
FBgn0028533,4
FBgn0028534,3
FBgn0028537,4
FBgn0028538,3
FBgn0028539,22
FBgn0028540,20
FBgn0028541,13
FBgn0028542,3
FBgn0028543,3
FBgn0028544,3
FBgn0028546,12
FBgn0028550,14
FBgn0028552,7
