Name,FlyBase_FBgn,Chromosome,Start,Stop,Strand,HP1a,HP1B,HP1C,FlyBase_FBtr,CME,S2,BG3,FlyBase_FBpp
nocte,FBgn0261710,X,10461865,10474675,-,0,1,1,FBtr0307488,52.4982496666667,17.972265,48.7321595,FBpp0298823
nocte,FBgn0261710,X,10461865,10474675,-,0,1,1,FBtr0071460,18.8918026666667,15.9106845,11.5808695,FBpp0071394
nocte,FBgn0261710,X,10461865,10474675,-,0,1,1,FBtr0071461,41.3765906666667,47.660057,28.5618025,FBpp0071395
Gasp,FBgn0026077,3R,6088799,6100887,-,0,0,0,FBtr0078619,0.105160666666667,0,0,FBpp0078268
Gasp,FBgn0026077,3R,6088799,6100887,-,0,0,0,FBtr0112922,0,0,0,FBpp0111835
CG14309,FBgn0038611,3R,18381580,18385072,-,0,0,0,FBtr0083580,0,0,0,FBpp0083001
Acp63F,FBgn0015585,3L,3815839,3816354,-,0,0,0,FBtr0073182,0,0,0,FBpp0073038
Acp63F,FBgn0015585,3L,3815839,3816354,-,0,0,0,FBtr0346805,0,0,0,FBpp0312380
CG14302,FBgn0038647,3R,18732681,18733034,+,0,0,0,FBtr0083673,3.370328,3.1218065,8.0091005,FBpp0083088
CG14301,FBgn0038632,3R,18629151,18641457,-,0,0,0,FBtr0290199,0.456867333333333,0,0,FBpp0288638
CG14300,FBgn0038643,3R,18693293,18693711,-,0,0,0,FBtr0100288,0,0,0,FBpp0099682
CG14305,FBgn0038630,3R,18598691,18600097,+,0,0,0,FBtr0083634,0,0,0,FBpp0083054
CG14305,FBgn0038630,3R,18598691,18600097,+,0,0,0,FBtr0083636,0,0,0,FBpp0083056
CG14305,FBgn0038630,3R,18598691,18600097,+,0,0,0,FBtr0305956,0.248701333333333,0,0.137102,FBpp0297098
CG14304,FBgn0038629,3R,18592801,18621327,-,1,0,0,FBtr0083639,0,0.030543,0,FBpp0083059
CG14304,FBgn0038629,3R,18592801,18621327,-,1,0,0,FBtr0114497,19.4020723333333,0,0.1643175,FBpp0112989
CG14304,FBgn0038629,3R,18592801,18621327,-,1,0,0,FBtr0305957,1.94021533333333,0.0367985,0.0896225,FBpp0297099
lncRNA:CR45619,FBgn0267179,X,11849777,11850072,-,0,0,0,NA,NA,NA,NA,NA
CG7246,FBgn0030081,X,9078823,9081057,-,0,0,0,FBtr0071353,21.1207366666667,17.0537005,13.3862815,FBpp0071288
lncRNA:CR44097,FBgn0264906,3R,24054391,24055092,+,0,0,0,NA,NA,NA,NA,NA
CG31528,FBgn0051528,3R,4416438,4417665,+,0,0,0,FBtr0078923,0.203607,0.0851775,1.4726545,FBpp0078563
lncRNA:CR45610,FBgn0267170,X,20690320,20690633,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45613,FBgn0267173,X,18256609,18258007,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45615,FBgn0267175,X,12455771,12456258,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45614,FBgn0267174,X,11065860,11066377,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45617,FBgn0267177,X,10892261,10892748,+,0,1,0,NA,NA,NA,NA,NA
CG7248,FBgn0036229,3L,11954083,11956780,+,1,0,0,FBtr0076043,0,0.0458455,0,FBpp0075775
wtrw,FBgn0260005,3R,7891331,7901147,+,1,0,0,FBtr0081753,4.983588,0.4824335,0.234709,FBpp0081250
wtrw,FBgn0260005,3R,7891331,7901147,+,1,0,0,FBtr0081754,0.461809666666667,0,0,FBpp0081251
wtrw,FBgn0260005,3R,7891331,7901147,+,1,0,0,FBtr0081755,0,0,0,FBpp0081252
wtrw,FBgn0260005,3R,7891331,7901147,+,1,0,0,FBtr0339709,1.328285,0.352775,0.1232725,FBpp0308766
CG33710,FBgn0053710,3L,19951954,19952790,-,0,0,0,FBtr0091698,0,0,0,FBpp0091016
FMRFaR,FBgn0035385,3L,3001716,3011860,+,1,0,0,FBtr0072980,0.0388596666666667,0,0,FBpp0072850
FMRFaR,FBgn0035385,3L,3001716,3011860,+,1,0,0,FBtr0340706,0,0,0,FBpp0309525
FMRFaR,FBgn0035385,3L,3001716,3011860,+,1,0,0,FBtr0332085,0,0,0,FBpp0304395
Arl5,FBgn0035866,3L,8298501,8299839,-,0,0,0,FBtr0076715,13.6138936666667,19.116247,7.9086335,FBpp0076438
nullo,FBgn0004143,X,7049476,7050321,+,0,0,0,FBtr0299565,0,0,0,FBpp0288840
tRNA:Glu-CTC-2-2,FBgn0050220,2R,19728887,19728958,+,0,0,0,NA,NA,NA,NA,NA
CG2921,FBgn0034689,2R,22073538,22075308,-,0,1,0,FBtr0071800,24.758042,24.8284095,19.2436215,FBpp0071713
CG9578,FBgn0031094,X,20170222,20171526,+,0,0,0,FBtr0070008,28.6118296666667,26.3619845,18.868432,FBpp0070007
lncRNA:CR44264,FBgn0265204,3R,29021284,29022180,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR44528,FBgn0265721,3L,4801909,4802894,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR44529,FBgn0265722,3L,4168239,4168846,-,0,0,0,NA,NA,NA,NA,NA
CG3906,FBgn0034871,2R,23511286,23512225,-,0,0,0,FBtr0072121,0,0,0,FBpp0072030
CG3907,FBgn0034958,2R,24019898,24022298,-,0,0,0,FBtr0072195,1.76541533333333,2.946679,5.783884,FBpp0072104
CG3907,FBgn0034958,2R,24019898,24022298,-,0,0,0,FBtr0072196,19.4576376666667,35.719323,6.8239555,FBpp0072105
CG15306,FBgn0030191,X,10330160,10331818,-,0,0,0,FBtr0071471,0.160019,0,0.103759,FBpp0071405
CG15306,FBgn0030191,X,10330160,10331818,-,0,0,0,FBtr0330316,0,0,0,FBpp0303348
CG3902,FBgn0036824,3L,18893120,18898293,-,0,1,1,FBtr0075076,282.350645666667,194.969349,82.3325005,FBpp0074843
His1:CG31617,FBgn0051617,2L,21421855,21422877,+,0,0,0,FBtr0085892,0,0,4.753074,FBpp0085248
lncRNA:CR44520,FBgn0265713,3L,5493415,5494740,-,0,0,0,NA,NA,NA,NA,NA
Syt4,FBgn0028400,3R,7266065,7270809,+,0,0,0,FBtr0081578,0.0364473333333333,0.0308085,0,FBpp0081097
lncRNA:CR44522,FBgn0265715,3L,6263008,6263399,-,0,1,0,NA,NA,NA,NA,NA
lncRNA:CR44523,FBgn0265716,3L,6724902,6725279,-,1,0,0,NA,NA,NA,NA,NA
mir-2b-2,FBgn0262449,2L,19570182,19570264,-,0,0,1,NA,NA,NA,NA,NA
lncRNA:CR44525,FBgn0265718,3L,7408493,7409707,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR44526,FBgn0265719,3L,8692703,8693191,+,0,0,0,NA,NA,NA,NA,NA
mir-2b-1,FBgn0262374,2L,8258616,8258692,-,0,0,0,NA,NA,NA,NA,NA
CG42870,FBgn0262144,3R,21736933,21737364,-,0,0,0,FBtr0309854,2.52077733333333,0,0,FBpp0301588
CG42876,FBgn0262150,2L,15810571,15812141,-,0,0,0,FBtr0342643,0,0,0,FBpp0309569
CG42876,FBgn0262150,2L,15810571,15812141,-,0,0,0,FBtr0304142,0,0,0,FBpp0293079
CG4557,FBgn0029912,X,6844341,6847847,+,0,0,0,FBtr0070994,36.277545,25.5241075,27.8324715,FBpp0070954
p47,FBgn0033179,2R,7465018,7466759,-,0,0,0,FBtr0088997,167.617926333333,199.251507,141.0543435,FBpp0088069
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0072932,0,0,0,FBpp0072809
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0072933,17.348713,1.649027,4.2895625,FBpp0072810
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0072934,12.285886,35.2089765,4.2834215,FBpp0072811
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0072935,17.0835536666667,12.247064,10.7058465,FBpp0072812
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0072936,0,0,0,FBpp0072813
MEP-1,FBgn0035357,3L,2631715,2641984,+,0,1,1,FBtr0290340,3.20810333333333,1.2794045,0.5345925,FBpp0288779
CG42878,FBgn0262170,2R,19587301,19587763,+,0,0,0,FBtr0473613,0,0,0,FBpp0423076
lncRNA:CR42765,FBgn0261833,3R,26324499,26325294,-,0,0,0,NA,NA,NA,NA,NA
dnd,FBgn0038916,3R,21885676,21887355,-,0,0,0,FBtr0084151,1.79015833333333,1.687772,0.3064325,FBpp0083549
CG2053,FBgn0039887,3R,32038330,32039753,+,0,0,0,FBtr0085873,0,0,0,FBpp0085232
CG2053,FBgn0039887,3R,32038330,32039753,+,0,0,0,FBtr0344005,0.0893306666666667,0,0,FBpp0310457
CG7025,FBgn0031930,2L,7691109,7692683,-,0,0,0,FBtr0079515,0,0,0,FBpp0079138
CG7024,FBgn0029722,X,4705309,4707504,+,0,0,0,FBtr0070712,0.630773333333333,1.0649485,1.425595,FBpp0070680
CG2059,FBgn0029942,X,7286358,7288117,+,0,1,0,FBtr0071047,0,0,0,FBpp0071006
CG2059,FBgn0029942,X,7286358,7288117,+,0,1,0,FBtr0303414,23.777432,25.8205845,25.393062,FBpp0292475
CG33958,FBgn0053958,2R,18184382,18192851,-,0,0,1,FBtr0099994,0.145219,0,0,FBpp0099611
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0084312,0.0665946666666667,0.4403575,1.0487465,FBpp0083705
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0113270,2.66494433333333,1.750827,3.091119,FBpp0112182
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0113271,10.3121633333333,10.01613,0.616762,FBpp0112183
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0310037,0.0734243333333333,0,1.252216,FBpp0301740
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0310038,0.884367666666667,0,0,FBpp0301741
CG7029,FBgn0039026,3R,22750901,22794030,+,0,1,1,FBtr0344297,4.31310533333333,4.133007,10.550559,FBpp0310701
CG7028,FBgn0027587,3L,207184,211457,-,0,0,0,FBtr0072528,22.5404823333333,18.3455605,15.302299,FBpp0072427
CG7028,FBgn0027587,3L,207184,211457,-,0,0,0,FBtr0344840,0,1.6060805,0,FBpp0311155
CG7028,FBgn0027587,3L,207184,211457,-,0,0,0,FBtr0344841,0,0,0,FBpp0311156
CG7028,FBgn0027587,3L,207184,211457,-,0,0,0,FBtr0344842,0,1.948218,5.8088855,FBpp0311157
CG7028,FBgn0027587,3L,207184,211457,-,0,0,0,FBtr0331407,0,0,0,FBpp0303824
CG12640,FBgn0030202,X,10432465,10432812,-,0,0,0,FBtr0071464,0,0,0,FBpp0071398
CG6607,FBgn0039204,3R,24528047,24529815,+,0,0,0,FBtr0084644,85.9334193333333,46.695899,59.151426,FBpp0084028
dnk,FBgn0022338,3R,18980995,18982749,+,0,0,0,FBtr0083707,56.2152416666667,85.286736,47.8827015,FBpp0083121
dnk,FBgn0022338,3R,18980995,18982749,+,0,0,0,FBtr0321263,18.5460713333333,24.8605885,28.795556,FBpp0302815
Gr97a,FBgn0041224,3R,26965124,26966485,-,0,0,0,FBtr0085081,0,0,0,FBpp0084453
Gr97a,FBgn0041224,3R,26965124,26966485,-,0,0,0,FBtr0345260,0,0,0,FBpp0311437
CaMKI,FBgn0016126,4,445504,453947,+,1,1,1,FBtr0089069,0,1.341461,0.269682,FBpp0088138
CaMKI,FBgn0016126,4,445504,453947,+,1,1,1,FBtr0089063,0,1.5728495,0.771184,FBpp0088132
CaMKI,FBgn0016126,4,445504,453947,+,1,1,1,FBtr0089065,0.230806,0.695711,0.106013,FBpp0088134
CaMKI,FBgn0016126,4,445504,453947,+,1,1,1,FBtr0089067,13.6152596666667,2.603869,19.886499,FBpp0088136
CaMKI,FBgn0016126,4,445504,453947,+,1,1,1,FBtr0333670,5.469726,0.237387,4.933134,FBpp0305826
dnt,FBgn0024245,2L,19338669,19363227,-,0,1,1,FBtr0081224,4.181974,3.593875,8.51144,FBpp0080765
dnt,FBgn0024245,2L,19338669,19363227,-,0,1,1,FBtr0336820,3.24580433333333,3.9880585,0,FBpp0307787
Jon44E,FBgn0001285,2R,8691448,8692844,+,0,0,0,FBtr0088704,0,0,0,FBpp0087783
Jon44E,FBgn0001285,2R,8691448,8692844,+,0,0,0,FBtr0345661,0,0,0,FBpp0311716
CG10298,FBgn0037432,3R,6343002,6343799,+,0,0,0,FBtr0081710,2.88781233333333,1.5927305,1.597691,FBpp0081207
Ostgamma,FBgn0032015,2L,8306696,8308192,-,0,0,0,FBtr0079613,95.597181,155.6770045,51.99203,FBpp0079233
asRNA:CR45600,FBgn0267160,3R,15136985,15140121,-,0,0,0,NA,NA,NA,NA,NA
asRNA:CR45601,FBgn0267161,X,10054235,10055109,-,0,0,0,NA,NA,NA,NA,NA
asRNA:CR44600,FBgn0265811,2L,13398858,13399831,-,0,0,0,NA,NA,NA,NA,NA
asRNA:CR45604,FBgn0267164,X,11089231,11095143,-,0,1,0,NA,NA,NA,NA,NA
BoYb,FBgn0037205,3L,22901912,22905470,+,0,0,0,FBtr0078559,10.2865523333333,12.649279,6.6024035,FBpp0078210
CG15308,FBgn0040941,X,10217913,10219139,-,0,0,0,FBtr0300073,0,0,0,FBpp0289350
CG15308,FBgn0040941,X,10217913,10219139,-,0,0,0,FBtr0332897,0,0,0,FBpp0305118
CG5089,FBgn0034144,2R,16598748,16600411,+,1,0,0,FBtr0087107,0.071846,0,0,FBpp0086253
CheA84a,FBgn0261290,3R,8204195,8204830,-,0,0,0,FBtr0091780,0,0,0,FBpp0091039
tRNA:Pro-AGG-1-7,FBgn0052126,3L,13212365,13212436,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Pro-AGG-1-6,FBgn0052128,3L,13211551,13211622,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Pro-AGG-1-5,FBgn0052129,3L,13211214,13211285,+,0,0,0,NA,NA,NA,NA,NA
CG5080,FBgn0031313,2L,1160290,1163886,-,0,1,0,FBtr0077981,13.8775836666667,72.576561,114.0492665,FBpp0077646
CG5080,FBgn0031313,2L,1160290,1163886,-,0,1,0,FBtr0077982,0.179493333333333,0,0.7205335,FBpp0077647
CG5080,FBgn0031313,2L,1160290,1163886,-,0,1,0,FBtr0331289,0,0.341726,0,FBpp0303725
tRNA:Pro-AGG-1-3,FBgn0028911,2L,14599396,14599467,-,0,0,0,NA,NA,NA,NA,NA
tRNA:Pro-AGG-1-2,FBgn0028912,2L,14598859,14598930,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Pro-AGG-1-1,FBgn0028882,2L,14495878,14495949,+,0,0,0,NA,NA,NA,NA,NA
CG5084,FBgn0034288,2R,18018665,18020211,+,0,0,0,FBtr0086804,0,0,0.721417,FBpp0085983
CG5084,FBgn0034288,2R,18018665,18020211,+,0,0,0,FBtr0345582,0,0,0,FBpp0311652
CG1979,FBgn0026563,3R,7054586,7058671,+,1,0,0,FBtr0081628,0.041413,0,0,FBpp0081142
asRNA:CR42738,FBgn0261702,3R,7143487,7144295,+,0,0,0,NA,NA,NA,NA,NA
M1BP,FBgn0037621,3R,8729790,8731698,-,0,1,0,FBtr0081947,61.2068156666667,55.538178,55.134423,FBpp0081428
stumps,FBgn0020299,3R,14577217,14608079,+,1,0,1,FBtr0082959,0,0,0,FBpp0082418
stumps,FBgn0020299,3R,14577217,14608079,+,1,0,1,FBtr0112893,0.142039,0,0,FBpp0111806
stumps,FBgn0020299,3R,14577217,14608079,+,1,0,1,FBtr0334955,0.125192333333333,0,0,FBpp0306970
stumps,FBgn0020299,3R,14577217,14608079,+,1,0,1,FBtr0334956,0.121746666666667,0,0.607339,FBpp0306971
stumps,FBgn0020299,3R,14577217,14608079,+,1,0,1,FBtr0334957,0,0.0644725,7.7598895,FBpp0306972
CG1971,FBgn0039881,3R,31805468,31806769,+,0,1,0,FBtr0085847,2.06342966666667,0,0.8168005,FBpp0085206
CG1971,FBgn0039881,3R,31805468,31806769,+,0,1,0,FBtr0085848,0.922003333333333,2.3094445,3.6671005,FBpp0085207
CG1971,FBgn0039881,3R,31805468,31806769,+,0,1,0,FBtr0305131,0,2.4685905,0,FBpp0293661
CG1971,FBgn0039881,3R,31805468,31806769,+,0,1,0,FBtr0344004,0,1.8072585,1.923073,FBpp0310456
GNBP1,FBgn0040323,3L,18675800,18677876,+,0,1,0,FBtr0075050,14.091246,16.5250715,12.223026,FBpp0074817
CG31524,FBgn0051524,3R,30512325,30514355,-,0,0,0,FBtr0085684,0,0,0,FBpp0085046
CG31524,FBgn0051524,3R,30512325,30514355,-,0,0,0,FBtr0110860,1.501407,0,0.49029,FBpp0110159
CG45061,FBgn0266431,X,9871098,9871702,-,0,0,0,FBtr0344419,79.3999073333333,0.3428985,0.908213,FBpp0310791
lncRNA:CR46350,FBgn0286030,3R,9283875,9284525,+,0,0,0,NA,NA,NA,NA,NA
l(3)neo43,FBgn0011476,3R,15277981,15278668,-,0,0,0,FBtr0301089,33.767557,14.7939875,13.381254,FBpp0290311
l(3)neo43,FBgn0011476,3R,15277981,15278668,-,0,0,0,FBtr0334696,0.983682666666667,0.9216255,0.639127,FBpp0306752
CG5021,FBgn0035944,3L,8966829,8968171,+,0,0,0,FBtr0076513,27.3635046666667,5.840639,9.987349,FBpp0076240
CG5021,FBgn0035944,3L,8966829,8968171,+,0,0,0,FBtr0076514,4.80552966666667,51.107536,9.4386145,FBpp0076241
CG5021,FBgn0035944,3L,8966829,8968171,+,0,0,0,FBtr0301139,3.316496,31.7971235,10.2778985,FBpp0290362
CG5021,FBgn0035944,3L,8966829,8968171,+,0,0,0,FBtr0301140,23.799664,0,12.6499125,FBpp0290363
CG6191,FBgn0027581,2R,13580313,13593339,-,0,1,1,FBtr0087678,2.23900433333333,10.151965,1.5911825,FBpp0086798
CG6191,FBgn0027581,2R,13580313,13593339,-,0,1,1,FBtr0330617,18.3042203333333,8.604269,11.0092025,FBpp0303467
CG4080,FBgn0035983,3L,9386827,9399227,-,0,1,1,FBtr0076494,15.951813,3.527545,16.6173955,FBpp0076222
CG4080,FBgn0035983,3L,9386827,9399227,-,0,1,1,FBtr0309506,4.63787066666667,1.667412,8.694361,FBpp0301283
bocks,FBgn0037719,3R,9589468,9591002,-,0,0,0,FBtr0082105,20.1130456666667,8.5282245,15.402921,FBpp0099981
bocks,FBgn0037719,3R,9589468,9591002,-,0,0,0,FBtr0100537,28.4709043333333,19.218954,27.109184,FBpp0099982
CG41099,FBgn0039955,3R,3846729,3868401,+,1,0,0,FBtr0113989,0.777984666666667,0.1070275,0.9518285,FBpp0112712
CG41099,FBgn0039955,3R,3846729,3868401,+,1,0,0,FBtr0113990,7.64627933333333,1.6509355,8.6222815,FBpp0112713
CG41099,FBgn0039955,3R,3846729,3868401,+,1,0,0,FBtr0113991,1.2443,4.842058,1.410026,FBpp0112714
CG41099,FBgn0039955,3R,3846729,3868401,+,1,0,0,FBtr0344573,0.582636666666667,0,0,FBpp0310922
mt:ND3,FBgn0013681,mitochondrion_genome,5608,5961,+,0,0,0,FBtr0100870,13.2947236666667,9.5239885,16.8611555,FBpp0100181
CG11236,FBgn0031860,2L,6803011,6804372,+,0,0,0,FBtr0079339,0,0,0,FBpp0078967
CG11236,FBgn0031860,2L,6803011,6804372,+,0,0,0,FBtr0309812,0,0,0,FBpp0301559
lncRNA:CR40947,FBgn0085540,211000022280347,7,354,-,0,0,0,NA,NA,NA,NA,NA
TwdlL,FBgn0039437,3R,26624587,26625652,-,0,0,0,FBtr0085055,0,0,0,FBpp0084427
TwdlL,FBgn0039437,3R,26624587,26625652,-,0,0,0,FBtr0085056,0,0,0,FBpp0084428
CG16956,FBgn0032523,2L,13413783,13414575,-,0,0,0,FBtr0080520,0,0.1583,0,FBpp0080098
CG16957,FBgn0032519,2L,13395360,13396184,-,1,1,1,FBtr0080523,0,0,0,FBpp0080101
CG16957,FBgn0032519,2L,13395360,13396184,-,1,1,1,FBtr0342636,0.178648333333333,0.1477105,3.3632995,FBpp0309564
CG8336,FBgn0036020,3L,9628676,9631795,+,0,0,0,FBtr0076384,0,0,0,FBpp0076113
CG8336,FBgn0036020,3L,9628676,9631795,+,0,0,0,FBtr0076385,0,0,0,FBpp0076114
CG8336,FBgn0036020,3L,9628676,9631795,+,0,0,0,FBtr0076386,0,0,0,FBpp0076115
CG8336,FBgn0036020,3L,9628676,9631795,+,0,0,0,FBtr0333855,22.698745,12.8669455,11.4541625,FBpp0305988
CG16952,FBgn0030701,X,15870183,15875607,+,0,0,0,FBtr0074114,3.72899766666667,4.093166,1.3830745,FBpp0073924
CG16952,FBgn0030701,X,15870183,15875607,+,0,0,0,FBtr0074115,17.3410506666667,14.1481535,22.5958005,FBpp0073925
CG16952,FBgn0030701,X,15870183,15875607,+,0,0,0,FBtr0074116,0,1.4636255,0,FBpp0073926
CG16952,FBgn0030701,X,15870183,15875607,+,0,0,0,FBtr0340041,3.20281866666667,2.668538,0,FBpp0309048
CG16952,FBgn0030701,X,15870183,15875607,+,0,0,0,FBtr0300801,4.65177766666667,0.3117095,0.8157775,FBpp0290025
La,FBgn0011638,2L,20348393,20350012,-,0,1,1,FBtr0081374,425.681596,292.156967,435.318463,FBpp0080906
CR32511,FBgn0052511,X,21156259,21156621,-,0,0,0,NA,NA,NA,NA,NA
MrgBP,FBgn0033341,2R,8900566,8901375,-,0,0,0,FBtr0088684,73.9657993333333,70.646777,63.982592,FBpp0087765
CG31019,FBgn0051019,3R,30597004,30599296,+,0,0,0,FBtr0085665,0.654188,0,0,FBpp0085027
CG31019,FBgn0051019,3R,30597004,30599296,+,0,0,0,FBtr0335439,0.131788333333333,0.530871,0.4004985,FBpp0307419
Lk,FBgn0028418,3L,14560139,14560764,-,0,0,0,FBtr0075722,5.36283833333333,2.0044285,3.74278,FBpp0075465
scaRNA:MeU2-48,FBgn0263471,3L,1498872,1498996,-,0,0,0,NA,NA,NA,NA,NA
snoRNA:Me28S-C3227b,FBgn0082939,2R,14622330,14622409,+,0,0,0,NA,NA,NA,NA,NA
snoRNA:Me28S-C3227a,FBgn0082940,2R,14622088,14622167,+,0,0,0,NA,NA,NA,NA,NA
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330269,0,0,0,FBpp0303301
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330270,0.059969,0,0,FBpp0303302
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330271,0,0,0,FBpp0303303
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330272,0,0,0,FBpp0303304
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330273,0,0,0,FBpp0303305
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330274,0,0,0,FBpp0303306
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330275,0.0556706666666667,0,0,FBpp0303307
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330276,0.154907333333333,0.3016485,0,FBpp0303308
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330277,0,0.2931045,0.041697,FBpp0303309
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330278,0,0,0.0342445,FBpp0303310
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330279,0,0.6212985,0,FBpp0303311
cpo,FBgn0263995,3R,17919832,18018892,+,1,0,1,FBtr0330280,0,0,0,FBpp0303312
CG45095,FBgn0266534,3R,25102553,25103617,+,0,0,0,FBtr0344623,0,0.124733,0,FBpp0310944
hh,FBgn0004644,3R,23128169,23141906,-,0,0,0,FBtr0100506,0.324248333333333,0.174017,0,FBpp0099945
Sox102F,FBgn0039938,4,800436,834393,-,1,1,1,FBtr0089252,0.0411853333333333,3.9214995,7.1554095,FBpp0088312
Sox102F,FBgn0039938,4,800436,834393,-,1,1,1,FBtr0100600,0,0.8691675,4.3295815,FBpp0100057
Sox102F,FBgn0039938,4,800436,834393,-,1,1,1,FBtr0334488,0,0,0,FBpp0306556
Sox102F,FBgn0039938,4,800436,834393,-,1,1,1,FBtr0334489,0,0,12.025637,FBpp0306557
CG45092,FBgn0266525,2R,6699695,6715892,-,0,1,1,NA,NA,NA,NA,NA
FRG1,FBgn0036964,3L,20295802,20296971,-,0,0,0,FBtr0074847,26.777809,22.027779,18.3847865,FBpp0074616
cype,FBgn0015031,2L,5327227,5327969,+,0,1,1,FBtr0079072,472.016269333333,271.833462,212.4292275,FBpp0078707
cype,FBgn0015031,2L,5327227,5327969,+,0,1,1,FBtr0307034,51.6186656666667,7.247717,16.777395,FBpp0297877
cype,FBgn0015031,2L,5327227,5327969,+,0,1,1,FBtr0307035,99.158446,181.435603,97.5507215,FBpp0297878
CG33127,FBgn0053127,2L,322101,323091,+,0,0,0,FBtr0078052,0.166232,1.1444675,0,FBpp0077712
hob,FBgn0035420,3L,3210992,3218920,-,1,1,0,FBtr0302302,9.61352433333333,0,0,FBpp0291508
hob,FBgn0035420,3L,3210992,3218920,-,1,1,0,FBtr0346807,0,20.298895,5.6029235,FBpp0312382
ND-20L,FBgn0039669,3R,29515717,29516527,+,0,0,0,FBtr0085440,0,0,0,FBpp0084806
ND-20L,FBgn0039669,3R,29515717,29516527,+,0,0,0,FBtr0339902,0,0,0,FBpp0308934
CG6201,FBgn0032343,2L,11110557,11113061,-,0,0,0,FBtr0080229,3.23451433333333,1.5627655,0.2693385,FBpp0079816
s-cup,FBgn0050044,2R,12495672,12501459,+,1,0,0,FBtr0113358,0.166997,0.55747,0.2095545,FBpp0112270
CG43317,FBgn0263022,3R,15833462,15834425,-,1,0,0,FBtr0306903,0.156375,0.2906395,1.2149015,FBpp0297757
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0301402,2.338938,3.428132,7.299541,FBpp0290616
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0084177,1.760658,0.5120855,0.986079,FBpp0083575
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0301401,0,0,0,FBpp0290615
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0100514,0,0,0,FBpp0099954
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0084178,0.914041666666667,1.145935,2.2070405,FBpp0083576
how,FBgn0264491,3R,22042191,22079321,+,1,1,1,FBtr0335195,0.453821,0.530923,0,FBpp0307182
5SrRNA:CR33378,FBgn0053378,2R,19756879,19757013,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33379,FBgn0053379,2R,19756510,19756644,-,0,0,0,NA,NA,NA,NA,NA
CG9536,FBgn0031818,2L,6474438,6476975,-,0,0,0,FBtr0079267,46.282786,39.427753,33.612887,FBpp0078897
CG9536,FBgn0031818,2L,6474438,6476975,-,0,0,0,FBtr0303229,13.6296213333333,7.113261,0.523125,FBpp0292321
CNT1,FBgn0033371,2R,9082395,9085717,+,0,0,0,FBtr0300173,0.150783,0.1439265,0.0950725,FBpp0289410
5SrRNA:CR33372,FBgn0053372,2R,19759101,19759235,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33373,FBgn0053373,2R,19758735,19758869,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33370,FBgn0053370,2R,19759842,19759976,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33376,FBgn0053376,2R,19757624,19757758,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33377,FBgn0053377,2R,19757255,19757389,-,0,0,0,NA,NA,NA,NA,NA
5SrRNA:CR33374,FBgn0053374,2R,19758362,19758496,-,0,0,0,NA,NA,NA,NA,NA
